City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Pandan,PH,2022-07-05 18:49:10,14.0453,124.1694,79.41,86,100,2.01
294,Goderich,CA,2022-07-05 18:49:10,43.7501,-81.7165,71.91,88,77,9.22
295,Copiapo,CL,2022-07-05 18:49:11,-27.3667,-70.3333,56.89,23,100,6.17
296,Inhambane,MZ,2022-07-05 18:49:11,-23.865,35.3833,65.84,77,0,4.79
297,Kupang,ID,2022-07-05 18:49:12,-10.1667,123.5833,71.58,68,82,10.63
298,Bosaso,SO,2022-07-05 18:49:12,11.2842,49.1816,93.18,39,8,12.84
299,Cancun,MX,2022-07-05 18:45:09,21.1743,-86.8466,86.05,74,75,8.05
300,Abu Samrah,SY,2022-07-05 18:49:13,35.3029,37.1841,79.09,39,0,13.82
301,Shwebo,MM,2022-07-05 18:49:13,22.5667,95.7,81.14,78,100,10.83
302,Sambava,MG,2022-07-05 18:49:13,-14.2667,50.1667,70.66,79,53,11.83
303,Vilcun,CL,2022-07-05 18:47:13,-38.65,-72.2333,47.14,95,100,8.46
304,Farafangana,MG,2022-07-05 18:49:14,-22.8167,47.8333,67.37,76,0,4.63
305,Dauriya,RU,2022-07-05 18:49:14,49.9333,116.8667,63.07,92,100,10.47
306,Shenjiamen,CN,2022-07-05 18:49:15,29.9576,122.298,79.95,88,50,29.39
307,Pembroke,CA,2022-07-05 18:47:39,45.8168,-77.1162,65.17,89,100,5.86
308,Baiyin,CN,2022-07-05 18:49:15,36.5583,104.2081,72.07,23,0,3.4
309,Atar,MR,2022-07-05 18:46:29,20.5169,-13.0499,100.96,16,96,7.43
310,Mali,GN,2022-07-05 18:49:16,12.079,-12.2982,63.68,87,100,2.89
311,Hirado,JP,2022-07-05 18:49:16,33.3597,129.5531,77.4,93,100,7.52
312,Altay,CN,2022-07-05 18:49:17,47.8667,88.1167,56.88,82,99,4.5
313,Kristiansund,NO,2022-07-05 18:49:17,63.1115,7.732,48.85,87,75,14.97
314,Warri,NG,2022-07-05 18:49:17,5.5167,5.75,75.27,93,100,3.62
315,Ajdabiya,LY,2022-07-05 18:49:18,30.7554,20.2263,78.84,76,0,14.29
316,Merauke,ID,2022-07-05 18:49:18,-8.4667,140.3333,76.89,88,99,12.15
317,Porto Walter,BR,2022-07-05 18:49:19,-8.2686,-72.7439,91.76,39,87,1.05
318,Abong Mbang,CM,2022-07-05 18:49:19,3.9833,13.1833,68.14,97,62,0.18
319,Voh,NC,2022-07-05 18:50:20,-20.9667,164.7,71.37,89,100,6.04
320,Rorvik,NO,2022-07-05 18:50:20,64.8621,11.2373,53.58,77,100,20.51
321,Denpasar,ID,2022-07-05 18:46:51,-8.65,115.2167,80.26,83,40,16.11
322,Shingu,JP,2022-07-05 18:50:21,33.7333,135.9833,76.42,96,100,3.94
323,Balkanabat,TM,2022-07-05 18:50:21,39.5108,54.3671,79.59,34,0,11.1
324,Rivers,CA,2022-07-05 18:50:22,50.0308,-100.2403,67.15,79,100,9.24
325,Savannah Bight,HN,2022-07-05 18:50:22,16.45,-85.85,82.35,80,100,18.72
326,Levittown,US,2022-07-05 18:50:22,40.1551,-74.8288,86.31,55,40,11.5
327,Russell,US,2022-07-05 18:45:24,32.3502,-85.1999,91.38,58,20,4.61
328,Tateyama,JP,2022-07-05 18:50:23,34.9833,139.8667,76.1,100,75,3.44
329,Rancho Palos Verdes,US,2022-07-05 18:50:23,33.7445,-118.387,82.08,75,0,8.01
330,Hami,CN,2022-07-05 18:50:24,42.8,93.45,84.47,23,0,21.07
331,Ofunato,JP,2022-07-05 18:50:24,39.0717,141.7167,69.15,93,59,3.58
332,Hualmay,PE,2022-07-05 18:50:25,-11.0964,-77.6139,66.54,71,24,10.98
333,Vao,NC,2022-07-05 18:50:25,-22.6667,167.4833,73.92,73,100,15.61
334,Huarmey,PE,2022-07-05 18:50:25,-10.0681,-78.1522,68.61,69,2,14.05
335,Coihaique,CL,2022-07-05 18:50:26,-45.5752,-72.0662,37.35,87,100,6.91
336,Ketchikan,US,2022-07-05 18:50:26,55.3422,-131.6461,57.67,94,100,10.36
337,Kerrville,US,2022-07-05 18:50:27,30.0474,-99.1403,94.55,49,40,9.22
338,Tilichiki,RU,2022-07-05 18:50:27,60.4667,166.1,49.01,93,100,1.9
339,Chulym,RU,2022-07-05 18:50:27,55.0997,80.9572,56.88,96,100,5.28
340,Padang,ID,2022-07-05 18:50:28,-0.9492,100.3543,77.05,85,64,3.96
341,Kendari,ID,2022-07-05 18:50:28,-3.945,122.4989,73.83,94,100,1.88
342,Xifeng,CN,2022-07-05 18:50:28,42.7372,124.7222,71.33,92,8,3.11
343,Tasiilaq,GL,2022-07-05 18:50:29,65.6145,-37.6368,39.36,81,94,3.65
344,Sobolevo,RU,2022-07-05 18:50:29,54.4299,31.8996,65.05,86,88,4.92
345,Geraldton,AU,2022-07-05 18:47:47,-28.7667,114.6,55.81,94,75,9.22
346,Ahipara,NZ,2022-07-05 18:50:30,-35.1667,173.1667,60.4,98,100,5.5
347,Hastings,GB,2022-07-05 18:50:30,50.8552,0.5729,71.91,52,97,7.2
348,Port Augusta,AU,2022-07-05 18:50:30,-32.5,137.7667,39.97,80,0,1.41
349,Kindu,CD,2022-07-05 18:49:05,-2.95,25.95,74.77,38,1,2.59
350,Minbu,MM,2022-07-05 18:50:31,20.1833,94.8833,79.99,82,100,7.47
351,Aklavik,CA,2022-07-05 18:50:31,68.2191,-135.0107,71.6,68,40,8.05
352,Vestmanna,FO,2022-07-05 18:50:32,62.1564,-7.1664,49.12,100,100,6.91
353,Kirensk,RU,2022-07-05 18:50:32,57.7853,108.1119,55.65,92,100,1.81
354,Erzin,TR,2022-07-05 18:50:32,36.9559,36.2,74.89,80,0,3.87
355,Narsaq,GL,2022-07-05 18:50:33,60.9167,-46.05,47.55,98,100,2.3
356,Stevens Point,US,2022-07-05 18:50:17,44.5236,-89.5746,85.95,64,100,1.99
357,Ilulissat,GL,2022-07-05 18:50:33,69.2167,-51.1,40.37,90,99,3.71
358,Pangnirtung,CA,2022-07-05 18:50:34,66.1451,-65.7125,44.6,81,75,17.27
359,Lata,PT,2022-07-05 18:50:34,40.1629,-8.3327,66.81,56,1,5.21
360,Jalu,LY,2022-07-05 18:50:35,29.0331,21.5482,85.77,28,0,18.5
361,Gushikawa,JP,2022-07-05 18:50:35,26.3544,127.8686,79.83,94,75,8.05
362,Katsuura,JP,2022-07-05 18:50:35,35.1333,140.3,73.42,95,100,8.88
363,Saint-Leu,RE,2022-07-05 18:50:36,-21.15,55.2833,67.06,74,96,7.49
364,Leticia,CO,2022-07-05 18:50:36,-4.2153,-69.9406,82.45,78,75,5.75
365,Sitka,US,2022-07-05 18:50:36,57.0531,-135.33,58.89,82,75,8.05
366,Yulin,CN,2022-07-05 18:51:37,22.6333,110.15,78.24,91,100,2.57
367,Cabanas,CU,2022-07-05 18:51:37,22.9758,-82.9219,85.51,70,74,8.43
368,Pokhara,NP,2022-07-05 18:51:37,28.2333,83.9833,75.38,91,90,1.39
369,Conceicao Do Araguaia,BR,2022-07-05 18:51:38,-8.2578,-49.2647,94.06,28,24,6.02
370,Ganganagar,IN,2022-07-05 18:51:38,29.9167,73.8833,98.46,44,61,7.25
371,Viljoenskroon,ZA,2022-07-05 18:51:38,-27.2084,26.9485,58.75,41,85,6.17
372,Takoradi,GH,2022-07-05 18:51:39,4.8845,-1.7554,76.35,89,69,6.85
373,Leningradskiy,RU,2022-07-05 18:51:39,69.3833,178.4167,50.97,69,100,0.89
374,Coahuayana,MX,2022-07-05 18:51:40,18.7333,-103.6833,89.89,61,65,4.59
375,Bam,IR,2022-07-05 18:51:40,29.106,58.357,91.56,19,96,9.33
376,Bani Walid,LY,2022-07-05 18:51:40,31.7566,13.9942,84.96,31,0,11.03
377,Ihosy,MG,2022-07-05 18:51:41,-22.4,46.1167,57.43,98,24,5.64
378,Qui Nhon,VN,2022-07-05 18:51:41,13.7667,109.2333,81.66,77,58,4.79
379,Vila Franca Do Campo,PT,2022-07-05 18:51:41,37.7167,-25.4333,72.19,76,96,6.89
380,Lakhimpur,IN,2022-07-05 18:51:42,27.95,80.7667,92.79,48,83,11.61
381,San Joaquin,US,2022-07-05 18:51:42,37.9333,-121.3011,82.53,56,0,4.61
382,Laguna,US,2022-07-05 18:51:43,38.421,-121.4238,86.34,54,0,8.05
383,Marzuq,YE,2022-07-05 18:51:43,14.4,46.4667,83.62,17,32,4.81
384,Port Hedland,AU,2022-07-05 18:51:44,-20.3167,118.5667,48.25,49,6,9.22
385,Taoudenni,ML,2022-07-05 18:51:44,22.6783,-3.9836,109.87,5,12,10.65
386,Masumbwe,TZ,2022-07-05 18:51:44,-3.6333,32.1833,68.13,38,6,1.45
387,Dejen,ET,2022-07-05 18:51:45,10.1667,38.1333,55.96,73,46,4.45
388,Sao Filipe,CV,2022-07-05 18:51:45,14.8961,-24.4956,75.11,84,45,6.55
389,Vung Tau,VN,2022-07-05 18:51:46,10.346,107.0843,81.68,83,100,8.75
390,Ozark,US,2022-07-05 18:51:46,37.0209,-93.206,99.28,42,0,3.0
391,Parainen,FI,2022-07-05 18:51:46,60.3067,22.301,64.89,74,18,15.59
392,Roald,NO,2022-07-05 18:51:47,62.5833,6.1333,55.17,93,75,18.41
393,Oussouye,SN,2022-07-05 18:51:47,12.485,-16.5469,86.18,75,100,9.75
394,Kibre Mengist,ET,2022-07-05 18:51:48,5.8833,38.9833,56.7,94,77,1.45
395,Batala,IN,2022-07-05 18:51:48,31.8186,75.2028,89.38,46,95,5.75
396,Quang Ngai,VN,2022-07-05 18:51:49,15.1167,108.8,77.81,88,100,5.5
397,Harper,LR,2022-07-05 18:51:49,4.375,-7.7169,77.34,80,56,11.16
398,Batsfjord,NO,2022-07-05 18:51:49,70.6345,29.7185,60.58,82,75,16.11
399,Ampanihy,MG,2022-07-05 18:51:50,-24.7,44.75,64.62,69,0,6.33
400,Dunedin,NZ,2022-07-05 18:51:50,-45.8742,170.5036,45.81,61,80,18.01
401,Angoche,MZ,2022-07-05 18:51:51,-16.2325,39.9086,71.83,73,0,7.85
402,Sioux Lookout,CA,2022-07-05 18:51:51,50.1001,-91.917,68.07,64,75,5.75
403,Meadow Lake,US,2022-07-05 18:51:52,34.8014,-106.5436,85.24,41,40,10.36
404,Soure,BR,2022-07-05 18:51:52,-0.7167,-48.5233,81.52,78,30,10.83
405,San Marcos De Colon,HN,2022-07-05 18:51:53,13.4333,-86.8,73.13,66,56,5.95
406,Fatehpur,IN,2022-07-05 18:51:53,25.9333,80.8,94.8,44,19,10.98
407,Hanmer Springs,NZ,2022-07-05 18:51:53,-42.5167,172.8167,38.57,90,100,1.79
408,Chabahar,IR,2022-07-05 18:51:54,25.2919,60.643,85.03,82,52,2.98
409,Brodokalmak,RU,2022-07-05 18:51:54,55.5748,62.082,47.3,76,86,4.94
410,San Cristobal,VE,2022-07-05 18:51:54,7.7669,-72.225,86.18,44,15,6.78
411,Lumberton,US,2022-07-05 18:52:55,34.6182,-79.0086,93.81,55,20,8.05
412,Ancud,CL,2022-07-05 18:52:55,-41.8697,-73.8203,42.22,79,100,18.41
413,Oregon,US,2022-07-05 18:52:55,44.0001,-120.5014,63.57,40,55,4.27
414,Indaparapeo,MX,2022-07-05 18:52:56,19.7833,-100.9667,72.59,65,100,3.53
415,Teya,RU,2022-07-05 18:52:56,60.3778,92.6267,55.24,83,100,2.8
416,Paidha,UG,2022-07-05 18:52:57,2.4167,30.9855,62.44,56,23,5.61
417,Nara,JP,2022-07-05 18:52:57,34.6851,135.8049,76.96,92,72,1.52
418,Petropavlovsk-Kamchatskiy,RU,2022-07-05 18:52:57,53.0452,158.6483,52.39,100,100,2.24
419,Karabuk,TR,2022-07-05 18:52:58,41.2049,32.6277,66.02,79,0,2.59
420,Tessalit,ML,2022-07-05 18:52:58,20.1986,1.0114,102.13,8,53,4.61
421,Marienburg,PL,2022-07-05 18:52:58,54.0359,19.0266,65.57,76,100,5.66
422,Gatesville,US,2022-07-05 18:52:59,31.4352,-97.7439,98.55,36,0,12.28
423,Bayonet Point,US,2022-07-05 18:52:33,28.3267,-82.6834,95.29,76,83,5.99
424,Eirunepe,BR,2022-07-05 18:52:59,-6.6603,-69.8736,90.37,48,56,2.68
425,Tarko-Sale,RU,2022-07-05 18:53:00,64.9225,77.785,54.86,54,1,3.91
426,Sakakah,SA,2022-07-05 18:53:00,29.9697,40.2064,92.77,17,0,10.18
427,Le Port,RE,2022-07-05 18:53:01,-20.9373,55.2919,68.0,78,98,4.41
428,Beboto,TD,2022-07-05 18:53:01,8.2668,16.939,75.92,74,10,1.63
429,Lishui,CN,2022-07-05 18:53:02,28.4604,119.9103,77.65,97,100,3.4
430,Ravenna,IT,2022-07-05 18:53:02,44.4167,11.9833,84.61,64,0,7.34
431,Bambanglipuro,ID,2022-07-05 18:53:03,-7.95,110.2833,76.39,91,99,2.26
432,Toktogul,KG,2022-07-05 18:53:03,41.8708,72.9402,62.56,87,100,1.59
433,Aksay,RU,2022-07-05 18:53:03,47.26,39.87,75.42,35,35,7.0
434,Faanui,PF,2022-07-05 18:53:04,-16.4833,-151.75,79.57,73,7,15.97
435,Prince Albert,CA,2022-07-05 18:53:04,53.2001,-105.7677,64.35,63,100,8.05
436,Fastiv,UA,2022-07-05 18:53:05,50.0767,29.9177,74.34,51,71,7.7
437,Deputatskiy,RU,2022-07-05 18:53:05,69.3,139.9,40.24,68,98,3.27
438,Vilhena,BR,2022-07-05 18:53:05,-12.7406,-60.1458,84.42,34,0,8.05
439,Bonnyville,CA,2022-07-05 18:53:06,54.2668,-110.735,58.8,83,100,11.83
440,Carros,FR,2022-07-05 18:53:06,43.7894,7.184,80.29,73,0,8.05
441,Labrea,BR,2022-07-05 18:53:06,-7.2586,-64.7981,84.74,61,100,2.48
442,Roros,NO,2022-07-05 18:53:07,62.5747,11.3842,46.24,93,100,3.44
443,Alice Springs,AU,2022-07-05 18:53:07,-23.7,133.8833,29.75,74,0,5.75
444,Bambous Virieux,MU,2022-07-05 18:53:08,-20.3428,57.7575,68.25,77,20,5.75
445,Los Andes,CL,2022-07-05 18:53:08,-32.8337,-70.5983,59.02,41,0,4.05
446,Mbeya,TZ,2022-07-05 18:53:08,-8.9,33.45,50.43,86,11,5.86
447,Cayenne,GF,2022-07-05 18:49:04,4.9333,-52.3333,84.24,19,75,4.61
448,Beberibe,BR,2022-07-05 18:48:29,-4.1797,-38.1306,78.84,73,88,6.06
449,Prainha,BR,2022-07-05 18:53:09,-1.8,-53.48,86.2,57,68,3.38
450,Mabaruma,GY,2022-07-05 18:53:09,8.2,-59.7833,77.0,100,75,6.91
451,Cleveland,US,2022-07-05 18:48:12,41.4995,-81.6954,84.18,67,0,17.27
452,Miri,MY,2022-07-05 18:53:10,4.4148,114.0089,75.34,100,40,2.3
453,Temir,KZ,2022-07-05 18:53:10,49.1414,57.13,60.1,73,70,12.64
454,Mikhaylovka,RU,2022-07-05 18:53:11,50.06,43.2379,68.7,63,10,5.55
455,Feijo,BR,2022-07-05 18:53:11,-8.1642,-70.3536,92.52,38,85,2.04
456,Dwarka,IN,2022-07-05 18:53:12,22.2394,68.9678,82.17,83,100,10.63
457,Orlik,RU,2022-07-05 18:53:12,52.5178,99.825,48.04,77,33,2.13
458,Nikolsk,RU,2022-07-05 18:54:12,53.7189,46.0712,52.32,77,99,4.45
459,Naze,JP,2022-07-05 18:54:13,28.3667,129.4833,77.92,89,35,13.04
460,Bizhbulyak,RU,2022-07-05 18:54:13,53.6967,54.2642,51.06,90,35,7.34
461,Trat,TH,2022-07-05 18:54:13,12.5,102.5,83.91,95,100,2.17
462,Evensk,RU,2022-07-05 18:54:14,61.95,159.2333,51.64,82,100,5.53
463,Idenao,CM,2022-07-05 18:54:14,4.2475,9.0047,75.4,86,98,1.79
464,Alofi,NU,2022-07-05 18:54:15,-19.0595,-169.9187,71.49,73,100,8.05
465,Provideniya,RU,2022-07-05 18:54:15,64.3833,-173.3,46.67,95,100,6.62
466,Kirakira,SB,2022-07-05 18:54:15,-10.4544,161.9205,79.07,78,100,10.4
467,Te Anau,NZ,2022-07-05 18:50:08,-45.4167,167.7167,34.47,90,5,1.61
468,Lyuban,BY,2022-07-05 18:54:16,52.7985,28.0048,67.62,78,99,7.99
469,Oktyabrskiy,RU,2022-07-05 18:54:16,54.4815,53.471,53.1,88,92,3.71
470,Lasa,IT,2022-07-05 18:54:17,46.6166,10.7002,70.68,82,26,5.91
471,Dauphin,CA,2022-07-05 18:54:17,51.1494,-100.0502,66.34,77,100,6.91
472,Paamiut,GL,2022-07-05 18:54:18,61.994,-49.6678,41.52,98,100,5.35
473,Along,IN,2022-07-05 18:54:18,28.1667,94.7667,77.86,97,10,1.03
474,Maceio,BR,2022-07-05 18:54:18,-9.6658,-35.7353,78.24,73,75,18.41
475,Sturgeon Bay,US,2022-07-05 18:53:44,44.8342,-87.377,75.18,83,100,6.91
476,Champerico,GT,2022-07-05 18:54:19,14.3,-91.9167,91.94,73,91,9.35
477,Palmer,US,2022-07-05 18:54:20,42.1584,-72.3287,81.25,65,100,5.75
478,New Orleans,US,2022-07-05 18:50:22,29.9547,-90.0751,79.0,89,100,6.91
479,Oyama,JP,2022-07-05 18:54:20,36.3,139.8,79.59,83,39,8.3
480,Dharchula,IN,2022-07-05 18:54:20,29.85,80.5333,76.06,97,100,1.77
481,Meulaboh,ID,2022-07-05 18:54:21,4.1363,96.1285,77.49,84,100,3.53
482,Grandview,US,2022-07-05 18:52:24,38.8858,-94.533,96.06,52,0,14.97
483,Amudat,UG,2022-07-05 18:54:21,1.95,34.95,74.12,52,100,4.92
484,Brigantine,US,2022-07-05 18:51:28,39.4101,-74.3646,84.2,69,0,17.27
485,Teguajinal,HN,2022-07-05 18:54:22,15.3667,-86.6,75.2,85,98,4.0
486,Huanren,CN,2022-07-05 18:54:22,41.2647,125.3667,70.11,97,15,2.26
487,Balakhninskiy,RU,2022-07-05 18:54:23,58.0106,114.2769,58.01,95,100,1.9
488,Wuwei,CN,2022-07-05 18:54:23,37.9281,102.6414,69.62,31,0,3.8
489,Uyuni,BO,2022-07-05 18:54:23,-20.4597,-66.825,54.84,18,30,13.71
490,Maragogi,BR,2022-07-05 18:53:21,-9.0122,-35.2225,75.96,86,15,12.37
491,Norrtalje,SE,2022-07-05 18:54:24,59.758,18.705,65.01,58,18,9.17
492,Saurimo,AO,2022-07-05 18:54:24,-9.6608,20.3916,66.07,30,0,2.68
493,Mafinga,TZ,2022-07-05 18:54:25,-7.25,35.0667,65.46,51,4,5.06
494,Payo,ID,2022-07-05 18:54:25,-3.7508,103.6372,71.92,97,16,2.42
495,Las Palmas,ES,2022-07-05 18:54:26,28.4204,-14.0131,70.59,73,75,18.41
496,Port Macquarie,AU,2022-07-05 18:53:13,-31.4333,152.9167,62.49,100,75,5.75
497,Port Hardy,CA,2022-07-05 18:54:26,50.6996,-127.4199,59.0,88,75,3.44
498,Panaba,MX,2022-07-05 18:54:27,21.2833,-88.2667,82.96,74,90,10.29
499,Eenhana,NA,2022-07-05 18:54:27,-17.4667,16.3333,62.4,33,0,4.83
500,Baoro,CF,2022-07-05 18:54:27,5.6667,15.9667,68.04,91,19,2.73
501,Nanortalik,GL,2022-07-05 18:54:28,60.1432,-45.2371,44.83,96,100,5.06
502,Oda,JP,2022-07-05 18:54:28,35.1833,132.5,75.6,94,64,6.49
503,Jaisalmer,IN,2022-07-05 18:49:34,26.9147,70.9181,92.23,54,96,4.36
504,Banjar,ID,2022-07-05 18:55:29,-8.19,114.9675,76.14,91,100,4.36
505,Mnogovershinnyy,RU,2022-07-05 18:55:29,53.9353,139.9242,67.05,76,3,4.85
506,High Level,CA,2022-07-05 18:55:30,58.5169,-117.136,71.71,49,40,4.61
507,Staroye Drozhzhanoye,RU,2022-07-05 18:55:30,54.7266,47.5677,55.04,78,9,4.07
508,Rong Kwang,TH,2022-07-05 18:55:30,18.339,100.3174,75.27,97,100,2.71
509,Mathbaria,BD,2022-07-05 18:55:31,22.2876,89.9593,81.12,88,100,9.08
510,Umm Lajj,SA,2022-07-05 18:55:31,25.0213,37.2685,88.63,50,6,5.14
511,Plouzane,FR,2022-07-05 18:55:32,48.3833,-4.6167,64.45,77,75,12.66
512,Poronaysk,RU,2022-07-05 18:55:32,49.2167,143.1167,49.77,94,73,3.0
513,Katherine,AU,2022-07-05 18:55:32,-14.4667,132.2667,50.32,76,100,6.91
514,Huicungo,PE,2022-07-05 18:55:33,-7.2833,-76.8,84.45,70,75,0.0
515,Kudahuvadhoo,MV,2022-07-05 18:55:33,2.6708,72.8944,81.91,79,100,16.96
516,Vuktyl,RU,2022-07-05 18:55:34,63.8567,57.3094,61.41,88,100,3.78
517,Lobito,AO,2022-07-05 18:55:34,-12.3481,13.5456,68.56,87,7,0.65
518,Fremont,US,2022-07-05 18:55:34,37.5483,-121.9886,82.36,67,75,11.5
519,Vanavara,RU,2022-07-05 18:55:35,60.34,102.2797,59.05,73,100,3.94
520,Nicoya,CR,2022-07-05 18:55:35,10.1483,-85.452,82.87,80,93,2.68
521,Coihueco,CL,2022-07-05 18:55:36,-36.6167,-71.8333,50.74,71,75,13.8
522,Mercedes,AR,2022-07-05 18:55:36,-34.6515,-59.4307,63.03,50,0,4.16
523,Belur,IN,2022-07-05 18:55:36,13.1667,75.8667,66.69,97,100,9.01
524,Saint-Pierre,RE,2022-07-05 18:55:37,-21.3393,55.4781,67.68,73,0,8.05
525,Zharkent,KZ,2022-07-05 18:55:37,44.1628,80.0,66.2,53,100,2.77
526,Karasjok,NO,2022-07-05 18:55:37,69.4719,25.5112,61.61,79,32,8.32
527,Kimberley,ZA,2022-07-05 18:55:38,-28.7323,24.7623,56.89,54,0,3.44
528,Gariaband,IN,2022-07-05 18:55:38,20.635,82.0614,78.58,84,100,3.49
529,Barguzin,RU,2022-07-05 18:55:38,53.6167,109.6167,53.89,95,100,4.65
530,Xiaoshan,CN,2022-07-05 18:55:39,30.1675,120.2588,87.66,66,0,8.95
531,East London,ZA,2022-07-05 18:55:39,-33.0153,27.9116,61.74,82,20,11.5
532,Qunduz,AF,2022-07-05 18:55:40,36.729,68.857,80.04,23,0,0.96
533,Ixtapa,MX,2022-07-05 18:55:40,20.7,-105.2,86.23,75,100,1.99
534,Saint-Joseph,RE,2022-07-05 18:55:40,-21.3667,55.6167,66.58,78,52,11.63
535,Nakamura,JP,2022-07-05 18:55:41,32.9833,132.9333,75.54,97,96,5.17
536,Datong,CN,2022-07-05 18:55:41,40.0936,113.2914,63.03,66,91,1.03
537,Maarianhamina,AX,2022-07-05 18:55:42,60.0973,19.9348,62.46,72,0,12.66
538,San Ramon,US,2022-07-05 18:55:30,37.7799,-121.978,80.82,65,90,7.0
539,Bira,RU,2022-07-05 18:55:42,49.0,132.4667,67.35,98,67,2.04
540,Yatou,CN,2022-07-05 18:55:43,37.15,122.3833,74.7,86,100,6.46
541,Tigre,AR,2022-07-05 18:55:43,-34.426,-58.5796,60.94,81,75,6.91
542,Xuddur,SO,2022-07-05 18:55:43,4.1213,43.8894,76.93,58,100,17.36
543,San Carlos Del Zulia,VE,2022-07-05 18:55:44,9.0,-71.9135,94.62,44,100,7.74
544,Sergeyevka,KZ,2022-07-05 18:55:44,53.88,67.4158,51.78,94,62,10.27
545,Vostok,RU,2022-07-05 18:55:45,46.4856,135.8833,61.7,97,6,3.24
546,Garissa,KE,2022-07-05 18:54:21,-0.4536,39.6401,75.47,69,99,21.54
547,Kielce,PL,2022-07-05 18:55:45,50.8703,20.6275,66.02,1,100,4.56
548,Naberera,TZ,2022-07-05 18:55:46,-4.2,36.9333,57.7,80,36,9.66
549,Never,FR,2022-07-05 18:56:46,46.9896,3.159,76.75,41,0,8.05
550,Demyansk,RU,2022-07-05 18:56:47,57.643,32.466,64.31,74,28,4.36
551,Bonthe,SL,2022-07-05 18:56:47,7.5264,-12.505,78.46,77,15,7.99
